respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde a una de estas tres opciones, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",¿Cuéntanos que opción elegiste?,La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12577697737,401495591,2021-04-15 08:09:58,2021-04-15 08:19:42,179.12.96.134,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Pues realmente lo que pasó es que un profe nos estaba hablando sobre lo que el estudio como fue su trabajo y todas esas cosas y el nos decía que fue duro pero que valió la pena entonces fue ay cuando yo me puse a pensar sobre mi futuro y lo que quería si realmente lo que yo eligiera Hiba a valer la pena y si vale la pena ,1,Motivación,Experiencia que alguien te compartió,Hace un año,Por siempre,Muy rara y única,Todo el mundo,En 2,Innovación y creatividad,Completamente novedoso,Control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12577695529,401495591,2021-04-15 08:14:16,2021-04-15 08:19:52,186.81.102.47,,,,,Sí,ANTIOQUIA,IE San Benito,Que se acabe el coronovirus y regresemos al cologio,1,Tristeza,Una opinión,Hace un año,Por mucho tiempo,Común,Todo el mundo,En 3,Salud,Pasa frecuentemente,Absolutamente ningún control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12577464228,401495591,2021-04-15 06:56:37,2021-04-15 07:03:18,190.107.25.53,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Que uno siempre tiene que mirara como para delante y no quedarme estancado en una sola cosas ,1,Motivación,Una opinión,Hace dos años,Por siempre,Común,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Mujer
12577398956,401495591,2021-04-15 06:28:10,2021-04-15 06:38:38,181.132.218.85,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Una vez en la institución se callo una chica del segundo piso se la tuvieron que llevar al hospital,1,Tristeza,Experiencia que alguien te compartió,Hace más de dos años,Se me va a olvidar,Muy rara y única,Los compañeros,Solo en este,Tecnología,Completamente novedoso,Total control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12577343153,401495591,2021-04-15 06:11:22,2021-04-15 06:16:39,191.95.147.53,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,No podria responder esa pregunta de forma acertada por qué aun no llevo mucho tiempo en esta institución,,Tranquilidad,Una opinión,Hace algunos días o semanas,Por algún tiempo,Común,Nadie,En 3,Ninguna de los anteriores,Pasa frecuentemente,Control,A mi,Otros,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12576788729,401495591,2021-04-15 01:04:23,2021-04-15 01:10:58,181.132.195.198,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Estaba en una clase de religión la cual me puso a pensar bastante en mi futuro ya que el profesor se dirigió a mi y me preguntó qué es lo que mas me gustaba a hacer yo le respondí 3 cosas y una de ellas era dibujar a lo que yo le dije que me servía para mi carrera pero entramos en polémica porque el diseño industrial es difícil a la hora de conseguir trabajo y me dejo bastante pensativa ,1,Motivación,Experiencia personal,Hace algunos días o semanas,Se me va a olvidar,Pasa una vez cada tanto,Nadie,En 2,Ninguna de los anteriores,Pasa frecuentemente,Total control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12576668758,401495591,2021-04-14 23:21:50,2021-04-14 23:38:55,191.95.157.114,,,,,No,ANTIOQUIA,IE Benedikta Zur Nieden,"Un día estábamos mis amigos y yo en el descansó y paso un pelado diciendole a un compañero ""solo peñas"" resferiendoce a que la mala Pal resto entonces el parcero fue donde el man y le dijo que que pasaba y el men no le dijo nada y dicen qué ala salida del colegio ese men estaba esperando el parcero a la salida con un arma de fuego y al otro día la mamá saco al parcero de estudiar",2,Tristeza,Experiencia personal,Hace dos años,Se me va a olvidar,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Relación con los compañeros,Pasa frecuentemente,Poco control,Amigos,Comprender la realidad de las cosas,Otros,Relación con los demás,Ser el mejor,Hombre
12576663979,401495591,2021-04-14 23:28:40,2021-04-14 23:34:20,191.95.155.1,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Yo quisiera que a final de año no haya covid 19 para que todos los compañeros profesores y amigos nos reunamos y nos divirtamos un buen rato sin la experiencia de tener que estar precavidos de covid que ya se acabe eso para ver a todos,3,Tristeza,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Común,Todo el mundo,Solo en este,Relación con los compañeros,Novedoso,Control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12576660247,401495591,2021-04-14 23:28:19,2021-04-14 23:31:06,191.95.147.73,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Una ves un compañero fue retirado de la escuela por perder muchos años seguidos y eso me hizo dar cuenta que tenía que esforzarme para tener más oportunidades en el futuro,1,Motivación,Experiencia personal,Hace dos años,Por mucho tiempo,Común,Todo el mundo,En 3,Educación y aprendizaje,Pasa frecuentemente,Poco control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,No binario
12576656692,401495591,2021-04-14 23:18:30,2021-04-14 23:27:45,190.250.71.48,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Una de las clases no me acuerdo en este momento cuál fue empezamos hablar de que nos gusta que haríamos en un futuro y me hizo reflexionar mucho sobre que quería hacer en mi futuro y pues fue muy bonito porqué nos ayudó o por lo menos a mí a pensar en un futuro y querer esforzarme cada vez más para poder lograr mis objetivos y mis metas ,1,Motivación,Experiencia que alguien te compartió,Hace algunos días o semanas,Por mucho tiempo,Común,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12576588629,401495591,2021-04-14 22:23:34,2021-04-14 22:28:33,190.107.25.53,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Mi única situación fue que perdí años y se me quitaban las ganas de estudiar, pero aquí estoy, queriendo salir adelante. ",2,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Común,Los profesores y las directivas,En 2,Relación con los profesores,Pasa frecuentemente,Poco control,A mi,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12576557750,401495591,2021-04-14 21:58:43,2021-04-14 22:04:36,179.12.123.40,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Yo quiero tener mi año , mi estudio bien , por que resulta y acontece que muchos estudiantes solo van al colegio a enamorar o hacer otras cosas y no le prestan atención al estudio ,en cambio yo si quiero salir adelante ,tener una meta ,un objetivo que con fuerza y dedicación pueda cumplirlas",1,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Educación y aprendizaje,Pasa todo el tiempo,Absolutamente ningún control,Amigos,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12576539194,401495591,2021-04-14 21:34:58,2021-04-14 21:51:01,181.134.238.167,,,,,No,ANTIOQUIA,IE Benedikta Zur Nieden,"cuando en mi colegio fueron unas personas de la salud, eran de la Cruz roja que fueron atender un accidente en mi colegio ya que un niño se cayó y se quebró los dientes, entonces yo vi y pensé en ser enfermera a futuro o doctora para cuidar a los demás y ayudarlos a sanar rápidamente ya que me gustaría mucho ayudar a los demas",1,Tristeza,Experiencia que alguien te compartió,Hace más de dos años,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,Relación con la familia,Novedoso,Absolutamente ningún control,Amigos,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12576501247,401495591,2021-04-14 21:16:52,2021-04-14 21:23:33,179.12.122.104,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Muchas situaciones, pero la que mass me ha impactado es el consumo de drogas ya que muchos jovenes se meten a este mundo, y al querer salir es algo casi imposible, mi colegio a luchado mucho con esto y me gusta que lo hagan porque no solo piensan en como va a quedar la institucion si no en el bienestar de los estudiantes, y esto me pone a pensar mucho si yo estuviera en ese mundo, no tendria el apoyo de nadie y no me veria con un futuro no critico a la persona que lo hace peor no me veo en su mundo",1,Impotencia,Experiencia que alguien te compartió,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,En más de 4,La seguridad en el colegio,Pasa frecuentemente,Total control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12576499552,401495591,2021-04-14 21:18:54,2021-04-14 21:22:19,190.107.25.53,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Nuestra institución hizo que el director dijiera algunas palabras que no alertaron a esforzarnos,3,Motivación,Experiencia que alguien te compartió,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Los compañeros,En 2,Educación y aprendizaje,Pasa frecuentemente,Control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12576487613,401495591,2021-04-14 21:01:55,2021-04-14 21:13:54,190.107.25.53,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"hace unos años el director nos dio unas palabras en el teatro diciendo que que hacíamos en la escuela si no vinimos a estudiar y obtener un mejor futuro, que los que no querían estudiar ni aprender pueden quedaran en sus casas. esto me hizo pensar en nuestro futuro y en que no tenemos que tomar el estudio como un juego",3,Motivación,Experiencia personal,Hace dos años,Por mucho tiempo,Pasa una vez cada tanto,Los compañeros,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12576485225,401495591,2021-04-14 21:00:38,2021-04-14 21:12:18,181.134.227.205,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Afuera de mi colegio habían 2 niños fumando y la verdad se veía que la calidad de vida que tenían era buena sin embargo ellos mismos la estaban dañando esto me puso a reflexionar cual era el estilo de vida que quería tener pues actos como estos aunque parezcan insignificantes pueden definir nuestro futuro la verdad lucho cada día para que mi futuro sea cada ves más comprometedor la verdad no me voy a conformar con poco,1,Motivación,Experiencia personal,Hace un año,Por siempre,Común,Todo el mundo,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12576475705,401495591,2021-04-14 20:53:19,2021-04-14 21:06:11,181.58.38.67,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Hace 6 años cuando ingrese a la institución encontré en ella que había mucha violencia dentro de los mismos estudiantes ; por tal motivo yo decidí aportar aquellos pequeños grupos que habían dentro de la institución fomentando la paz para ayudar a los docentes y así poder ir cambiando poco a  poco   la mentalidad de aquellos compañeros que creían que solo se solucionaban los problemas ocasionando mas problemas.,1,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Común,Los profesores y las directivas,En más de 4,Bullying y matoneo,Novedoso,Control,Amigos,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12576474376,401495591,2021-04-14 20:53:54,2021-04-14 21:05:23,179.12.114.35,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Particularmente creo que la mejor situación que me hizo pensar en como iba a terminar mi año escolar fue la pandemia, entonces esto es algo que yo no había vivido nunca y naturalmente me hizo dudar acerca de que iba a pasar en todos los aspectos de la vida pero también en el de mis estudios y mi situación escolar.",3,Tristeza,Experiencia personal,Hace un año,Por mucho tiempo,Muy rara y única,Todo el mundo,En más de 4,Salud,Completamente novedoso,Absolutamente ningún control,Otros,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12576471981,401495591,2021-04-14 18:35:28,2021-04-14 21:03:50,179.12.111.27,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"he estudiado en ese colegio casi toda mi vida y por mi proceso escolar han pasado muchos maestros, pero hay dos en especifico que en su momento marcaron mi proceso y tuvieron un impacto en mi, ese primer profesor me daba la materia de matemáticas, no puedo decir que es el mejor profesor del mundo de hecho no es que le entendiera mucho, pero fueron varias las ocasiones en las que tuvimos la oportunidad de hablar, de él me asombró su extrema sencillez y bondad, algunas de las cosas que nos quiso compartir de su vida fueron que vive solo, no tiene hijos ni esposa y es cristiano no puedo llevar mas a profundidad el tema de su vida porque no es que sepa mucho. Él es de las pocas personas con las que podría aplicar el ""cuando sea grande quiero ser como él"", sin especificar mucho creo que esto resume mi gran admiración por este maestro que mas que su profesión admiro su calidad como persona. y el segundo maestro que impactó mi proceso fue el profesor de educación en la fe, él a pesar de que el enfoque de su materia tiene que ver mas que todo con un enfoque religioso el nos habla del futuro, de lo que queremos y vamos a hacer en él, voy a hablar con mi experiencia con este maestro, mi sueño es estudiar medicina en la universidad de antioquia, este profesor un día hablando del tema me alentó a inscribirme a esta universidad para probar como me iba en el examen de admisión y en caso de no pasar, saber masomenos que conceptos estudiar para el proximo año, al graduarme poder pasar, en estos momentos ya estoy inscrita, el examen es del 3-7 de mayo y gracias a él puedo decir que cada día estoy mas cerca de lograr lo que considero es mi sueño, esto solo lo puedo decir de él y realmente me alegra tener este tipo de profesores. ",1,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Los compañeros,En 2,Relación con los profesores,Novedoso,Total control,Profesores,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12576391902,401495591,2021-04-14 20:05:32,2021-04-14 20:12:01,181.132.224.178,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,La situacion que me hizo pensar en mi furo es que los profesores cuantan muchas historias de estudiantes que han echo muchas carreras y hoy en dia son grandes profecionales y los profesores se los han encontrado ,1,Orgullo/Satisfacción,Experiencia que alguien te compartió,Hace dos años,Por siempre,Muy rara y única,Los compañeros,Solo en este,Educación y aprendizaje,Novedoso,Poco control,Otros,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12576383838,401495591,2021-04-14 19:46:15,2021-04-14 20:07:09,181.131.208.129,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Me impactó la manera como explican los profesores, en lo personal me gusta la metodología de explicar los algunos profesores, la forma en como se saben comunicar con los estudiantes de una manera un poco diferente, lo digo en comparación a mi antiguo colegio ",2,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Control,Profesores,Importancia de experimentar,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Mujer
12576369729,401495591,2021-04-14 18:43:30,2021-04-14 19:59:51,191.95.147.224,,,,,No,ANTIOQUIA,IE Benedikta Zur Nieden,"esto pasó cuando yo estaba en 6to grado. la profesora de educaion fisica que en este momento no me acuerdo del nombre de ella nos hablaba mucho de lo que queriamos ser nosotros cuando fueramos grandes, yo le dije a la profesora que yo queria (quiero) ser jugador de futbol profesional pero que cuando yo saliera del bachillerato me iba a tocar muy duro ya que tendre que estudiar, trabajar y entrenar entonces  me va a tocar muy duro, ella es amiga de algunos exjugadores profesionales de fútbol y ella le dijo lo que yo sentia al jexjugador victor hugo arisizabal y el nos mandó un mesnaje que uno debe de luchar por los sueño y que a el no le toco nada fácil llegar a la profeta, entonces yo pensé en mi futuro y me di cuenta de que en esta vida nada es gratis y si yo quiero algo tengo que luchar por el.",1,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Bullying y matoneo,Pasa todo el tiempo,Total control,Profesores,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Hombre
12576354262,401495591,2021-04-14 19:43:53,2021-04-14 19:50:21,181.134.238.242,,,,,No,ANTIOQUIA,IE Benedikta Zur Nieden,No tengo,1,Tristeza,Experiencia personal,Hace más de dos años,Se me va a olvidar,Muy rara y única,Nadie,En 2,Tecnología,Completamente novedoso,Poco control,Otros,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12576349472,401495591,2021-04-14 19:26:29,2021-04-14 19:47:28,181.135.44.182,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Pues que un compañero que no tenía manera de entregar muchas guías, pues llevaba 11 materias abajo, y su con dedicación y esfuerzo puedo recuperar las materias y poder avanzar al próximo año, con un gran rendimiento. ",3,Motivación,Experiencia que alguien te compartió,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 3,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12576339324,401495591,2021-04-14 19:23:09,2021-04-14 19:41:36,181.132.239.221,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Empezar a producir ,3,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Común,Nadie,Solo en este,Ninguna de los anteriores,Pasa frecuentemente,Control,A mi,Otros,Otros,Oportunidades futuras,Ser el mejor,Hombre
12576313070,401495591,2021-04-14 19:22:19,2021-04-14 19:27:44,181.132.193.163,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Quiero ser una persona capaz de satisfacer sus necesidades y sobre todo los problemas que halla , siempre seguir adelante ",1,Orgullo/Satisfacción,Experiencia personal,Hace un año,Por siempre,Común,Todo el mundo,En 2,Innovación y creatividad,Novedoso,Control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12576311005,401495591,2021-04-14 19:22:31,2021-04-14 19:26:44,181.141.197.84,,,,,Sí,ANTIOQUIA,IEC JESÚS AMIGO ,"En sexto que entre en la institución me habían dicho que habían actos cívicos pero en si no me avisaron que invitaban cantantes radios ""Conocidas"" y en si llego el día en el que fue una radio y un cantante a la institución y la radio que fue, fue la radio La mega me impacte por ser afortunado de poder vivir esa experiencia en la cual pase muy bueno ",1,Alegría,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Ninguna de los anteriores,Novedoso,Total control,Amigos,Importancia de experimentar,Otros,Relación con los demás,Comprender a los otros,Hombre
12576292068,401495591,2021-04-14 19:03:35,2021-04-14 19:19:13,179.12.99.16,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Fue de una señora que inrespeto tanto a la seguridad privada como a las demás personas porque ella quiso ser la primera en la fila sabiendo que llego tarde y pues quería tener la razón fue demasiado vergonzoso la actitud de esta señora.,1,Rabia,Una historia que escuchaste por ahí,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 2,Bullying y matoneo,Pasa todo el tiempo,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12576260582,401495591,2021-04-14 18:50:55,2021-04-14 19:03:35,181.134.232.106,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Algo que me impacto mucho fue la nueva adaptación a la virtualidad, donde profesores y alumnos tuvimos que aprender más sobre el manejo de la tecnología, esto es en parte un bien para todos ya que aprendimos del manejo de muchas herramientas que nos pueden servir en un futuro.  ",2,Motivación,Una opinión,Hace un año,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Ninguna de los anteriores,Completamente novedoso,Control,Otros,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Mujer
12576256713,401495591,2021-04-14 18:50:25,2021-04-14 19:01:53,190.240.149.144,,,,,No,ANTIOQUIA,IE Benedikta Zur Nieden,la situacion que sucede en el instituto es la droga por que hay mucha gente en el colegio que consume droga y eso les puede afectar a un futuro si yo me meto a eso de las drogas no podre salir adelante y sacra adelante a mi familia por que eso es un vicio de toda la vida y uno no podrá salir adelante todos podríamos unirnos y ayudarnos a superar ese obstáculo  ,1,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Común,Todo el mundo,En 2,Educación y aprendizaje,Completamente novedoso,Total control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12576243778,401495591,2021-04-14 18:11:26,2021-04-14 18:56:05,190.240.17.201,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Muchas veces mi familia estaba detrás de mi diciendo y repitiendo tienes que ser alguien en la vida yo solo pensaba que eso de igual no me iba a servir de nada que sino disfrutaba la vida no luego no pasaría nada, mis amistades hacen  igual todos pensábamos que todo lo ibamos a ganar con la vida fácil pero luego empiezan a hacer cosas que ya no las veía tan normal en el fondo sabía que no estaba bien pero lo hacia por que pense solo es una vez y ya pero de esa vez de tomar dinero de la profesora hubieron mas fueron 4 veces siempre pense que nos iban a ver a la segunda pero no fue así hasta que a la quinta ibas a hacer lo mismo estaba vez yo estaba afuera del salón y sentí que alguien subía yo me asuste y no pude hacer nada cuando mis dos compañeras estaban adentro ellas se hicieron las que hacían el aseo y no paso nada cuando empezamos a cambiar eso que hacíamos y a una de ellas se le ocurre probar cosas nuevas en ese momento me daba más miedo pero me decían una vez y ya pero se salió de control me puse más agresiva en mi casa cuando mi familia no me daba plata ellas pedían marihuana a los hombres que conocían yo me empecé a asustar cuando empiezan a llamar ami madre del colegio de porque nunca atiende las notas que le mandan con migo en ese momento sentí miedo cuando llego ami casa me esperaban tenia miedo sabia todo lo que estaba haciendo pero no iba a decir nada y si ella me decía algo sobre eso lo negaba esa tarde nunca la olvidaré ella me sintió el olor vio mis ojos y sin duda me pregunto y lo negué me dio tan duro que sentí que me quería morir me dijo tantas que en el fondo sabia que tenia la razón y no tenia porque estar en esos pasos me llevaron al colegio la coordinadora me dijo que dijera la  verdad lo hice porque quería ayudar a mis amigas pero ellas no lo vieron hacia me decían que era una sapa y que se las iba a pagar me asuste pero mi madre dijo que eras normal y que las estaba ayudando pasa una semana y iba para mi casa esa tarde que llovía angie y luisa salieron de un callejon yo me asuste demasiado y no sabia que hacer ellas venian asi mi yo en medio del miedo corri y me cogio un carro y me elebo cuando abri medio los ojos alguien gritaba ayuda luego cuando estaba mas conciente ya estaba en un hospital en ese momento decian que nunca iba a caminar me senti una basura estaba haciendo mi vida nada llore y se lo juraba ami madre que si salia de esa iba a hacer la mejor cuando pienso en eso no las creo siento que no supero eso que me paso pero perdi ese grado y cuando regrese fui con mi mejor actitud y desde ese entonces cambie todo siempre he sido la mejor academicamente y seguire asi ya que no pienso tomar mas malas decisiones. ",1,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Los compañeros,En 2,Bullying y matoneo,Pasa frecuentemente,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12576234894,401495591,2021-04-14 17:44:40,2021-04-14 18:52:04,181.134.236.142,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,una vez en el colegio estuve enferma mas de una semana y varias veces tuve que pedir que me dieran permiso de irme a tal punto que pedí por tercera ves en la semana que me dejaran pero ya la coordinadora me dijo que no aun viéndome como estaba y como pedía permiso tan seguido lo hizo sospechoso ese día no me asistieron y estuve toda la jornada en un estado nada favorable esto me asombro por que no le dieron importancia a como estaba,2,Impotencia,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,Salud,Completamente novedoso,Absolutamente ningún control,A mi,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12576209039,401495591,2021-04-14 18:26:37,2021-04-14 18:40:10,181.135.44.182,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"Una ves estabamos hablando sobre nuestra hoja de vida, que queriamos ser cuando grande y como lo hibamos a lograr, y pues es muy bueno ir sabiendo para que somos buenos y si eso nos aporta en lo que queremos ser y esforzarnos mucho sabiendo elegir lo que nos valla a servir de un futuro para lograr lo que queremos",1,Motivación,Una opinión,Hace algunos días o semanas,Por siempre,Pasa una vez cada tanto,Los compañeros,En más de 4,Educación y aprendizaje,Novedoso,Total control,Otros,Importancia de experimentar,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12576203225,401495591,2021-04-14 18:10:24,2021-04-14 18:37:28,190.250.204.18,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,"La situación que quiero contar es sobre el ítem #3, la cual es sobre un suceso que haya ocurrido en mi institución e hizo que pensara cómo quiero terminar mi año escolar. Todo comienza desde el año pasado, cuando se escucha en los noticieros del país hablar sobre un virus que estaba avanzando a nivel mundial, pasados unos días se escucha sobre los primeros casos de COVID-19 en Colombia, el país viendo el aumento de casos decide iniciar un confinamiento obligatorio a nivel nacional. La institución por obvias razones decide dejar el estudio presencial e iniciar con el nuevo formato de estudio virtual, luego de haber terminado mi grado décimo, inicio con mi último año escolar que es undécimo. Cuando estaba en décimo pensaba que a fin de año el virus en Colombia estaría un poco más controlado y podríamos regresar al colegio para estudiar como antes lo hacíamos, viendo que a inicio de año las cosas siguen igual que antes, me generó el temor de no poder compartir un año más con mis amigos y compañeros de la institución, esto es en lo que más he pensado, quiero compartir el último año de escuela con mis amigos y vivir experiencias en vez de estar encerrado en casa, esperando a mis grados. Pienso que la vida es de experiencias y la vida estudiantil es una experiencia única, y quiero este último año compartir con amigos y compañeros de estudio, así es como quiero terminar mi año escolar.",3,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Muy rara y única,Todo el mundo,Solo en este,Educación y aprendizaje,Completamente novedoso,Poco control,Amigos,Importancia de experimentar,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
