respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Imagine que está en una conferencia con otros colegas. Un amigo de otra escuela le pide que describa una experiencia en el aula en la cual probó algo diferente que produjo resultados positivos, negativos, interesantes o mixtos en los alumnos.¿Cuál experiencia compartiría",Mi experiencia produjo…,En esta experiencia me enfoqué en…,Mi intención fue cultivar en los estudiantes…,Los estudiantes aprenden a través de…,En mi experiencia un factor determinante es…,En mi experiencia fueron determinantes…,Mi foco estuvo en cultivar en los estudiantes…,Mi papel como maestro fue…,Pensando en la experiencia/ejemplo que acabo de compartir… A los estudiantes se les animó a aprender…,El aprendizaje fue…,Las decisiones fueron influenciadas por…,En general mi ejemplo/experiencia me produjo,Esta situación sucede…,Esta historia se relaciona con…,Tiempo que llevo trabajando en educación...,Tipo de Institución..,Preescolar,Básica Primaria,Básica Secundaria,Media,Género,Edad,Nivel Educativo
12600506336,402373207,2021-04-23 13:00:11,2021-04-23 13:09:02,186.86.52.61,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"Compartiria mi experiencia al llegar a las aulas de Comfandi y conocer la pedagogia de Reggio Emilia en la que los niños aprenden a partir de sus intereses, en la que se hacen provocaciones a partir de  los gustos de los niños, esto permite que su experiencia en el aula se unica, feliz y que desde alli se generen aprendizajes realmente significativos. Luego al iniciar a palicarla definitivamente corrobore que la exploración de los sentidos y del entorno dispone y prepara a los niños para nuevos aprendizajes. ",Resultados positivos,El desarrollo socioemocional del alumno,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,1,1,45,Felicidad,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,Preescolar,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12600466461,402373207,2021-04-23 12:24:43,2021-04-23 12:55:00,186.86.52.181,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"El uso de nuevas herramientas tecnológicas a través de juegos, desafíos, actividades didácticas que al inicio produjeron un poco de temor y frustración por parte de los niños, especialmente por los de los grados inferiores. Pero con el contacto frecuente con esta herramiento y el apoyo de los padres de familia, los estudiantes lo han adoptado logrando así un aprendizaje significativo que les permite además de comprender, disfrutar de la experiencia.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,19,9,90,Felicidad,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12600466362,402373207,2021-04-23 12:49:42,2021-04-23 12:55:30,181.62.53.92,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,la caracterización de algún personaje,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,49,47,59,Felicidad,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,Preescolar,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12600462222,402373207,2021-04-23 12:47:46,2021-04-23 12:52:28,181.54.0.179,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,"Aunque no es nuevo, el uso correcto, diversificado y enfocado de herramientas tecnológicas me da muy buenos resultados. ",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,50,50,100,Satisfacción/orgullo,Con frecuencia,Tecnología,De diez a quince años,No oficial,,Básica Primaria,,,Hombre,30 a 39 años,Licenciado
12600460309,402373207,2021-04-23 12:42:16,2021-04-23 12:51:49,190.1.204.56,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,"Desde el  área de Ciencias Sociales integradas venimos trabajando con los niños el cuidado de la naturaleza a través de una conciencia socio-ambiental, para darle cumplimiento a este objetivo cada niño preparo un rincon para ser feliz, mostrando lo más importante de Ecotopía y lo aprendido; Cada niño decoro un espacio de su casa donde mostraron lo imortante que era Colombia para ellos al igual que el cuidado de la naturaleza. Esta experiencia fue muy significativa porque se involucraron padres también.  ",Resultados positivos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Abrir nuevos mundos para los estudiantes,2,51,82,Felicidad,Con frecuencia,Relación con la familia,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12600456284,402373207,2021-04-23 12:41:23,2021-04-23 12:50:53,179.14.200.209,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,clase de lenguaje,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,56,53,87,no está seguro,Una vez,Tecnología,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,20 a 29 años,Licenciado
12600452611,402373207,2021-04-23 12:36:52,2021-04-23 12:49:30,181.62.53.202,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,Pequeños científicos : circuitos eléctricos ,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,0,0,100,Satisfacción/orgullo,Todo el tiempo,Innovación / creatividad,Más de quince año,No oficial,,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12600452570,402373207,2021-04-23 12:35:12,2021-04-23 12:49:16,191.95.60.253,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,PEQUEÑOS CIENTIFICOS: CIRCUITOS ELECTRICOS.,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,10,8,82,Satisfacción/orgullo,Todo el tiempo,Innovación / creatividad,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Normalista
12600452485,402373207,2021-04-23 12:41:35,2021-04-23 13:13:55,181.62.53.187,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"Pequeños científicos ,circuitos eléctricos",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,6,96,90,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,Más de quince año,No oficial,Preescolar,Básica Primaria,,,Mujer,,Licenciado
12600450261,402373207,2021-04-23 11:27:19,2021-04-23 12:48:01,204.199.90.197,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"Durante una clase, cuando realizamos actividades desde las emociones, cada estudiante participa socializando su sentir , y relaciona con experiencias vividas. ",Resultados mixtos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Dar soporte emocional a los estudiantes,34,0,1,Satisfacción/orgullo,Con frecuencia,Relación con la familia,De diez a quince años,No oficial,Preescolar,Básica Primaria,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
12600444765,402373207,2021-04-23 12:25:45,2021-04-23 12:46:27,186.168.156.132,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,"actividad gamificada en decktoys usando como referencia el juego Among us para enseñar el tema línea de horizonte, profundidad de campo y planos",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,22,50,59,Felicidad,Con frecuencia,Innovación / creatividad,De uno a cinco años,Oficial,,Básica Primaria,,,Mujer,20 a 29 años,Profesional no Licenciado
12600416103,402373207,2021-04-23 12:12:34,2021-04-23 12:35:28,190.68.202.155,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"uso de diferentes plataformas tecnológicas Wordwall, kahoot, quizziz.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Dar soporte emocional a los estudiantes,100,50,100,Felicidad,Con frecuencia,Innovación / creatividad,De uno a cinco años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12600412775,402373207,2021-04-23 12:21:12,2021-04-23 12:34:28,186.116.224.56,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,la experiencia pedagógica : trabajos en grupos en la modalidad virtual,Resultados positivos,El desarrollo socioemocional del alumno,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,0,99,98,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,Más de quince año,No oficial,Preescolar,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12600401597,402373207,2021-04-23 12:26:59,2021-04-23 12:30:15,191.156.11.208,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,El trabajo con material concreto de matemáticas ,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,52,87,81,Felicidad,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Profesional no Licenciado
12600398485,402373207,2021-04-23 11:52:47,2021-04-23 12:34:41,200.116.177.47,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,"Que los estudiantes expusieran los conoimietos dados en la clase sobre fuerza, movimiento y desplazamiento con elementos de casa o su propio cuerpo. Los estudiantes lo realizaron implementando sus juguetes, mascota y mobiliario de casa, se apropiaron de los conceptos e investigaron otros conceptos relacionados a esta.  ",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Reflexionar y comprender,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,100,100,100,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12600392497,402373207,2021-04-23 12:19:31,2021-04-23 12:26:48,190.121.139.13,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,El uso de pequeños científicos para generar aprendizajes en niños con dificultades escolares o de aprendizaje.,Resultados positivos,El desarrollo socioemocional del alumno,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,17,50,50,Satisfacción/orgullo,Todo el tiempo,Innovación / creatividad,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12600381044,402373207,2021-04-23 12:13:48,2021-04-23 12:22:47,201.185.58.56,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,Experiencia de promoción de lectura- uso de bibliotecas virtuales,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,51,33,12,Felicidad,Con frecuencia,Educación / aprendizaje,Más de quince año,No oficial,,Básica Primaria,,,Mujer,50 a 59 años,Especialista
12600374965,402373207,2021-04-23 12:08:52,2021-04-23 12:21:08,186.81.100.241,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,Trabajo enfocado en la metodología de Pequeños Científicos,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,32,50,50,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12600374903,402373207,2021-04-23 12:05:22,2021-04-23 12:20:53,190.99.131.237,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"Con la implementación de las TICS, se ha facilitado la adquisición del conocimiento del idioma inglés ya que, estas facilitan el proceso de aprendizaje en los estudiantes y produjo un resultado positivo en el área de inglés.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,10,88,90,Felicidad,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,Preescolar,Básica Primaria,,,Mujer,20 a 29 años,Licenciado
12600374818,402373207,2021-04-23 12:09:30,2021-04-23 12:20:52,190.99.197.199,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,Trabajo enfocado en aula interactiva Tics,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,32,50,60,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Normalista
12600363944,402373207,2021-04-23 12:09:29,2021-04-23 12:17:29,191.156.44.149,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,Construcción de huertos caseros en pequeños espacios.,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,0,0,0,Satisfacción/orgullo,Con frecuencia,Comida,Más de quince año,No oficial,,Básica Primaria,,,Mujer,60 a 69 años,Profesional no Licenciado
12600361416,402373207,2021-04-23 12:02:08,2021-04-23 12:17:05,190.253.250.166,,,,,No,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"Impacto de la actividad física, aplicado a los aprendizajes teóricos.",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,51,50,50,Esperanza,Rara vez,Educación / aprendizaje,De uno a cinco años,No oficial,,Básica Primaria,,,Hombre,30 a 39 años,Profesional no Licenciado
12600359591,402373207,2021-04-23 12:09:21,2021-04-23 12:14:56,8.242.214.163,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,"Las actividades lúdicas realizadas con los estudiantes, definitivamente considero que las actividades interactivas son una herramienta fundamental en el aprendizaje de los estudiantes, son actividades que uso constantemente y se evidencian los resultados positivos en los estudiantes ",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,50,50,50,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,Preescolar,Básica Primaria,Básica Secundaria,,Mujer,20 a 29 años,Licenciado
12600331047,402373207,2021-04-23 11:28:20,2021-04-23 12:07:06,181.56.152.220,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,"Siendo docente del grado segundo recibo una estudiante con síndrome de Down. La niña necesitaba que se le siguiera reforzando en su organización y sobre todo lograr que el grupo la aceptara. El trabajo se basa en reconocer las fortalezas de la niña y hacer que fueran evidentes para los compañeros, se daba el lugar en cada una de las actividades propuestas, se le asignaban responsabilidades y roles dentro de la jornada escolar. También se realiza un trabajo de acercamiento con los representantes de grupo, los cuales dialogaban con la niña cuando alguna de sus funciones o acuerdos no eran cumplidos por ella. A medida que se va logrando la organización y participación en las actividades se evidencia aceptación del grupo, dándole el lugar y tiempo para escucharla, hacerla participe de las actividades de grupo, acogiéndola en los momentos de evacuación o donde se requerían desplazamientos. Se resalta que el grupo logra esperar a la maestra mientras ella trabajaba de manera individual con la niña .s",Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Dar soporte emocional a los estudiantes,0,0,0,Satisfacción/orgullo,Todo el tiempo,Educación / aprendizaje,Más de quince año,No oficial,Preescolar,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12600317527,402373207,2021-04-23 11:34:51,2021-04-23 12:01:31,190.252.179.219,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,Celebración del día  de la afrocolombianidad,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,50,50,50,Felicidad,Todo el tiempo,Educación / aprendizaje,De diez a quince años,No oficial,Preescolar,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12600277361,402373207,2021-04-23 11:22:43,2021-04-23 11:47:42,181.54.0.20,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,ENTRE SÁBANAS Y LIBROS- PROMOCIÓN DE LECTURA EN LAS NOCHES CON LAS FAMILIAS DE 5-01. ,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Reflexionar y comprender,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,50,50,96,Felicidad,Todo el tiempo,Relación con la familia,Más de quince año,Oficial,Preescolar,Básica Primaria,Básica Secundaria,Media,Mujer,50 a 59 años,Licenciado
12600270423,402373207,2021-04-23 11:21:49,2021-04-23 11:44:24,186.168.108.94,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,Actividades enfocadas en desarrollar las habilidades socioemocionales ,Resultados interesantes,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,0,50,1,Satisfacción/orgullo,Todo el tiempo,Ninguna de las anteriores,Más de quince año,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12600270401,402373207,2021-04-23 11:32:32,2021-04-23 11:45:17,181.52.83.94,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"Los niños de jardín están trabajando un proyecto sobre el arte. Durante uno de los encuentros virtuales, les pregunté qué habían aprendido sobre el arte y qué era arte. Ellos hablaron con tanta propiedad, seguridad y pasión, que daba cuenta que la pedagogía por proyectos resulta ser una excelente estrategia para obtener un proceso significante. ",Resultados positivos,El desarrollo socioemocional del alumno,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,20,90,35,Esperanza,Todo el tiempo,Educación / aprendizaje,De cinco a diez años,No oficial,Preescolar,,,,Mujer,20 a 29 años,Licenciado
12600269711,402373207,2021-04-23 11:37:39,2021-04-23 11:44:22,181.118.157.83,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Mi experiencia seria la de dar consignas donde se plantean situaciones para que los estudiantes escojan y realicen una producción oral en lengua extranjera. ,Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Maestros y rectores,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,40,50,90,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De uno a cinco años,No oficial,,,,Media,Hombre,30 a 39 años,Licenciado
12600269698,402373207,2021-04-23 11:32:02,2021-04-23 11:44:39,181.129.167.142,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,una de las experiencias mas significativas es cuando los niños estaban explorando los rincones que les había dispuesto con diferente material y uno de los niños creo un telescopio con rollos de papel higiénico y ganchos de pinchar ropa y dice queque con su invento de telescopio será un científico. ,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Abrir nuevos mundos para los estudiantes,25,89,88,Felicidad,Todo el tiempo,Innovación / creatividad,De cinco a diez años,No oficial,Preescolar,,,,Mujer,30 a 39 años,Licenciado
12600267307,402373207,2021-04-23 11:28:15,2021-04-23 11:44:34,190.99.208.176,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,USO DE LAS ACTIVIDADES INTERACTIVAS EN LAS DIFERFERENTES AREAS,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,89,88,90,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,Más de quince año,No oficial,Preescolar,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12600267133,402373207,2021-04-23 11:25:59,2021-04-23 11:44:37,186.27.135.114,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,USO DE LAS ACTIVIDADES INTERACTIVAS EN LAS DIFERENTES AREAS,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,90,86,90,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,Más de quince año,No oficial,Preescolar,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12600259659,402373207,2021-04-23 11:31:10,2021-04-23 11:42:07,186.169.20.210,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,"En una clase de informática con los niños de grado 5, apliqué una actividad en un software que había sido pensado para niños de jardín y transición, resultó que a los niños de 5 les costó más realizar la actividad, primero hubo mucha frustración, pero a la vez les retó a lograr los objetivos planteados. Me pude dar cuenta que el pensamiento lógico es mucho más fácil desarrollarlo cuando se es más pequeño, me ayudó a replantear mis prácticas educativas.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,62,95,95,Satisfacción/orgullo,Rara vez,Educación / aprendizaje,Más de quince año,No oficial,Preescolar,Básica Primaria,,,Mujer,40 a 49 años,Profesional no Licenciado
12600091555,402373207,2021-04-23 10:32:55,2021-04-23 10:47:09,181.62.201.174,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"Experiencia: Implementar en las clases uso de plataformas interactivas para trabajar conceptos me dada resultados interesantes. Desde la participación y conexión activa del estudiante. Realizar autoevaluación, heteroevaluación al finalizar cada periodo académico. Verificar que las instrucciones de clase sean claras, trabajar en clase con los estudiantes la plataforma a manipular para su uso.",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,1,100,100,Felicidad,Con frecuencia,Educación / aprendizaje,De cinco a diez años,Oficial,,,,Media,Mujer,30 a 39 años,Licenciado
12597253610,402373207,2021-04-22 11:58:27,2021-04-22 12:09:53,186.81.100.94,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"Cada estudiante debió crear  un e-portafolio para exponer sus trabajos de Artes. Tuvieron la oportunidad de conocer diferentes herramientas TIC para ello, donde el aula invertida les permitió indagar y elegir según sus preferencias.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Abrir nuevos mundos para los estudiantes,100,50,50,Felicidad,Con frecuencia,Innovación / creatividad,De uno a cinco años,Oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Profesional no Licenciado
12597107100,402373207,2021-04-22 09:41:31,2021-04-22 11:26:30,186.86.154.126,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"Bueno, la verdad es que yo siempre he tratado de probar cosas diferentes para el componente audio-oral en inglés. Pienso que deberíamos trabajar mucho más en este aspecto, puesto que hay varios factores que dificultan su aprendizaje. Y hay una experiencia muy significativa para mí donde pude ratificar esta situación. Realicé una actividad en la que los estudiantes debían escuchar un video (realmente corto) y copiar las palabras (los alimentos que comía cada personaje en el video) que ellos entendieran. Sin embargo, y a pesar de que la mayoría copió correctamente las palabras, muy pocos estudiantes fueron capaces de inferir cuál era la comida favorita para cada personaje. ",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Reflexionar y comprender,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,50,90,50,Esperanza,Con frecuencia,Educación / aprendizaje,De uno a cinco años,No oficial,Preescolar,Básica Primaria,,,Hombre,30 a 39 años,Licenciado
